"customer_key","product_key","sales_territory_key","order_date","order_year","order_quarter","order_month","order_month_name","gender","occupation","annual_income","product_name","product_sku","category_name","subcategory_name","country","region","continent","order_quantity","unit_cost","unit_price","revenue","total_price","profit"
"16408","477","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","France","France","Europe","3","1.87","4.99","14.97","5.6","9.37"
"16408","479","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","France","France","Europe","2","3.36","8.99","17.98","6.72","11.26"
"16408","375","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Road-250 Black, 48","BK-R89B-48","Bikes","Road Bikes","France","France","Europe","1","1320.68","2181.56","2181.56","1320.68","860.88"
"16408","488","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Short-Sleeve Classic Jersey, S","SJ-0194-S","Clothing","Jerseys","France","France","Europe","1","41.57","53.99","53.99","41.57","12.42"
"26053","480","1","2021-09-20 00:00:00.000","2021","3","9","September","M","Management","100000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Northwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"26053","535","1","2021-09-20 00:00:00.000","2021","3","9","September","M","Management","100000","LL Mountain Tire","TI-M267","Accessories","Tires and Tubes","United States","Northwest","North America","2","9.35","24.99","49.98","18.69","31.29"
"15100","214","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Management","110000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","Germany","Germany","Europe","1","13.09","34.99","34.99","13.09","21.9"
"15100","562","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Management","110000","Touring-1000 Yellow, 50","BK-T79Y-50","Bikes","Touring Bikes","Germany","Germany","Europe","1","1481.94","2384.07","2384.07","1481.94","902.13"
"18571","387","6","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","60000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","Canada","Canada","North America","1","605.65","1000.44","1000.44","605.65","394.79"
"12928","530","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","60000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"12928","541","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","60000","Touring Tire","TI-T723","Accessories","Tires and Tubes","Canada","Canada","North America","2","10.84","28.99","57.98","21.68","36.3"
"22478","479","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","30000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","Germany","Germany","Europe","3","3.36","8.99","26.97","10.09","16.88"
"22478","477","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","30000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Germany","Germany","Europe","2","1.87","4.99","9.98","3.73","6.25"
"22478","584","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","30000","Road-750 Black, 58","BK-R19B-58","Bikes","Road Bikes","Germany","Germany","Europe","1","343.65","539.99","539.99","343.65","196.34"
"11430","215","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","90000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Germany","Germany","Europe","1","12.03","33.64","33.64","12.03","21.62"
"11430","232","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","90000","Long-Sleeve Logo Jersey, L","LJ-0192-L","Clothing","Jerseys","Germany","Germany","Europe","1","31.72","48.07","48.07","31.72","16.34"
"13989","464","1","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","40000","Half-Finger Gloves, M","GL-H102-M","Clothing","Gloves","United States","Northwest","North America","2","9.71","23.55","47.1","19.43","27.67"
"13989","485","1","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","40000","Fender Set - Mountain","FE-6654","Accessories","Fenders","United States","Northwest","North America","2","8.22","21.98","43.96","16.44","27.52"
"15139","215","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","80000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Australia","Australia","Pacific","1","12.03","33.64","33.64","12.03","21.62"
"25739","605","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","Road-750 Black, 48","BK-R19B-48","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","343.65","539.99","539.99","343.65","196.34"
"11011","489","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","60000","Short-Sleeve Classic Jersey, M","SJ-0194-M","Clothing","Jerseys","Australia","Australia","Pacific","1","41.57","53.99","53.99","41.57","12.42"
"11011","574","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","60000","Touring-1000 Blue, 50","BK-T79U-50","Bikes","Touring Bikes","Australia","Australia","Pacific","1","1481.94","2384.07","2384.07","1481.94","902.13"
"28896","538","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","70000","LL Road Tire","TI-R092","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","8.04","21.49","42.98","16.07","26.91"
"17169","477","4","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","60000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Southwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"11609","528","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","1.87","4.99","9.98","3.73","6.25"
"11609","214","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","United Kingdom","United Kingdom","Europe","1","13.09","34.99","34.99","13.09","21.9"
"11609","360","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","Mountain-200 Black, 42","BK-M68B-42","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"11609","537","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","1","13.09","35.0","35.0","13.09","21.91"
"11300","484","6","2021-09-20 00:00:00.000","2021","3","9","September","M","Professional","80000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","Canada","Canada","North America","2","2.97","7.95","15.9","5.95","9.95"
"28590","220","1","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","20000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","United States","Northwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"28590","462","1","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","20000","Half-Finger Gloves, S","GL-H102-S","Clothing","Gloves","United States","Northwest","North America","1","9.71","23.55","23.55","9.71","13.83"
"27841","529","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","20000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","3","1.49","3.99","11.97","4.48","7.49"
"27841","538","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","20000","LL Road Tire","TI-R092","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","8.04","21.49","42.98","16.07","26.91"
"27841","215","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","20000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","United Kingdom","United Kingdom","Europe","1","12.03","33.64","33.64","12.03","21.62"
"29002","484","1","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","70000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","United States","Northwest","North America","2","2.97","7.95","15.9","5.95","9.95"
"29002","530","1","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","70000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","United States","Northwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"29002","487","1","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","70000","Hydration Pack - 70 oz.","HY-1023-70","Accessories","Hydration Packs","United States","Northwest","North America","1","20.57","54.99","54.99","20.57","34.42"
"25265","477","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","30000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"25265","235","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","30000","Long-Sleeve Logo Jersey, XL","LJ-0192-X","Clothing","Jerseys","Canada","Canada","North America","1","31.72","48.07","48.07","31.72","16.34"
"18287","480","9","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","40000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Australia","Australia","Pacific","1","0.86","2.29","2.29","0.86","1.43"
"18287","540","9","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","40000","HL Road Tire","TI-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","1","12.19","32.6","32.6","12.19","20.41"
"14952","215","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Germany","Germany","Europe","1","12.03","33.64","33.64","12.03","21.62"
"14952","598","8","2021-09-20 00:00:00.000","2021","3","9","September","F","Skilled Manual","30000","Mountain-500 Black, 44","BK-M18B-44","Bikes","Mountain Bikes","Germany","Germany","Europe","1","294.58","539.99","539.99","294.58","245.41"
"17842","480","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Manual","20000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","France","France","Europe","2","0.86","2.29","4.58","1.71","2.87"
"17842","528","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Manual","20000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","France","France","Europe","2","1.87","4.99","9.98","3.73","6.25"
"17842","536","7","2021-09-20 00:00:00.000","2021","3","9","September","M","Manual","20000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","France","France","Europe","1","11.22","29.99","29.99","11.22","18.77"
"12137","480","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Management","90000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Southwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"12137","528","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Management","90000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","United States","Southwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"12137","537","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Management","90000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","United States","Southwest","North America","1","13.09","35.0","35.0","13.09","21.91"
"18391","223","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","80000","AWC Logo Cap","CA-1098","Clothing","Caps","Canada","Canada","North America","2","5.71","8.64","17.29","11.41","5.88"
"18391","475","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","80000","Women's Mountain Shorts, M","SH-W890-M","Clothing","Shorts","Canada","Canada","North America","1","26.18","69.99","69.99","26.18","43.81"
"11520","466","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","40000","Half-Finger Gloves, L","GL-H102-L","Clothing","Gloves","Canada","Canada","North America","3","9.71","23.55","70.64","29.14","41.5"
"11520","232","6","2021-09-20 00:00:00.000","2021","3","9","September","F","Clerical","40000","Long-Sleeve Logo Jersey, L","LJ-0192-L","Clothing","Jerseys","Canada","Canada","North America","1","31.72","48.07","48.07","31.72","16.34"
"11140","528","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","United States","Southwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"11140","537","4","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","United States","Southwest","North America","1","13.09","35.0","35.0","13.09","21.91"
"17078","223","9","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","70000","AWC Logo Cap","CA-1098","Clothing","Caps","Australia","Australia","Pacific","2","5.71","8.64","17.29","11.41","5.88"
"17078","488","9","2021-09-20 00:00:00.000","2021","3","9","September","F","Professional","70000","Short-Sleeve Classic Jersey, S","SJ-0194-S","Clothing","Jerseys","Australia","Australia","Pacific","1","41.57","53.99","53.99","41.57","12.42"
"16488","223","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","AWC Logo Cap","CA-1098","Clothing","Caps","Australia","Australia","Pacific","2","5.71","8.64","17.29","11.41","5.88"
"16488","485","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Fender Set - Mountain","FE-6654","Accessories","Fenders","Australia","Australia","Pacific","2","8.22","21.98","43.96","16.44","27.52"
"16488","215","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Australia","Australia","Pacific","1","12.03","33.64","33.64","12.03","21.62"
"16488","489","9","2021-09-20 00:00:00.000","2021","3","9","September","M","Skilled Manual","30000","Short-Sleeve Classic Jersey, M","SJ-0194-M","Clothing","Jerseys","Australia","Australia","Pacific","1","41.57","53.99","53.99","41.57","12.42"
"22569","223","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","AWC Logo Cap","CA-1098","Clothing","Caps","United Kingdom","United Kingdom","Europe","3","5.71","8.64","25.93","17.12","8.82"
"22569","477","10","2021-09-20 00:00:00.000","2021","3","9","September","M","Clerical","30000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United Kingdom","United Kingdom","Europe","2","1.87","4.99","9.98","3.73","6.25"
